id,incident_date,address,city,county,state,number_killed,number_injured,operations,city_or_county,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source,"Census Year","State FIPS","County FIPS","Place FIPS","Census Tract Code","Census Block Code","Census Block Group","Full FIPS","Metro/Micro Statistical Area Name","Metro/Micro Statistical Area Code","Metro/Micro Statistical Area Type","Combined Statistical Area Name","Combined Statistical Area Code","Metropolitan Division Area Name","Metropolitan Division Area Code","ACS Demographics/Median age/Total/Value","ACS Demographics/Median age/Total/Margin of error","ACS Demographics/Median age/Male/Value","ACS Demographics/Median age/Male/Margin of error","ACS Demographics/Median age/Female/Value","ACS Demographics/Median age/Female/Margin of error","ACS Demographics/Population by age range/Total/Value","ACS Demographics/Population by age range/Total/Margin of error","ACS Demographics/Population by age range/Male/Value","ACS Demographics/Population by age range/Male/Margin of error","ACS Demographics/Population by age range/Male/Percentage","ACS Demographics/Population by age range/Male: Under 5 years/Value","ACS Demographics/Population by age range/Male: Under 5 years/Margin of error","ACS Demographics/Population by age range/Male: Under 5 years/Percentage","ACS Demographics/Population by age range/Male: 5 to 9 years/Value","ACS Demographics/Population by age range/Male: 5 to 9 years/Margin of error","ACS Demographics/Population by age range/Male: 5 to 9 years/Percentage","ACS Demographics/Population by age range/Male: 10 to 14 years/Value","ACS Demographics/Population by age range/Male: 10 to 14 years/Margin of error","ACS Demographics/Population by age range/Male: 10 to 14 years/Percentage","ACS Demographics/Population by age range/Male: 15 to 17 years/Value","ACS Demographics/Population by age range/Male: 15 to 17 years/Margin of error","ACS Demographics/Population by age range/Male: 15 to 17 years/Percentage","ACS Demographics/Population by age range/Male: 18 and 19 years/Value","ACS Demographics/Population by age range/Male: 18 and 19 years/Margin of error","ACS Demographics/Population by age range/Male: 18 and 19 years/Percentage","ACS Demographics/Population by age range/Male: 20 years/Value","ACS Demographics/Population by age range/Male: 20 years/Margin of error","ACS Demographics/Population by age range/Male: 20 years/Percentage","ACS Demographics/Population by age range/Male: 21 years/Value","ACS Demographics/Population by age range/Male: 21 years/Margin of error","ACS Demographics/Population by age range/Male: 21 years/Percentage","ACS Demographics/Population by age range/Male: 22 to 24 years/Value","ACS Demographics/Population by age range/Male: 22 to 24 years/Margin of error","ACS Demographics/Population by age range/Male: 22 to 24 years/Percentage","ACS Demographics/Population by age range/Male: 25 to 29 years/Value","ACS Demographics/Population by age range/Male: 25 to 29 years/Margin of error","ACS Demographics/Population by age range/Male: 25 to 29 years/Percentage","ACS Demographics/Population by age range/Male: 30 to 34 years/Value","ACS Demographics/Population by age range/Male: 30 to 34 years/Margin of error","ACS Demographics/Population by age range/Male: 30 to 34 years/Percentage","ACS Demographics/Population by age range/Male: 35 to 39 years/Value","ACS Demographics/Population by age range/Male: 35 to 39 years/Margin of error","ACS Demographics/Population by age range/Male: 35 to 39 years/Percentage","ACS Demographics/Population by age range/Male: 40 to 44 years/Value","ACS Demographics/Population by age range/Male: 40 to 44 years/Margin of error","ACS Demographics/Population by age range/Male: 40 to 44 years/Percentage","ACS Demographics/Population by age range/Male: 45 to 49 years/Value","ACS Demographics/Population by age range/Male: 45 to 49 years/Margin of error","ACS Demographics/Population by age range/Male: 45 to 49 years/Percentage","ACS Demographics/Population by age range/Male: 50 to 54 years/Value","ACS Demographics/Population by age range/Male: 50 to 54 years/Margin of error","ACS Demographics/Population by age range/Male: 50 to 54 years/Percentage","ACS Demographics/Population by age range/Male: 55 to 59 years/Value","ACS Demographics/Population by age range/Male: 55 to 59 years/Margin of error","ACS Demographics/Population by age range/Male: 55 to 59 years/Percentage","ACS Demographics/Population by age range/Male: 60 and 61 years/Value","ACS Demographics/Population by age range/Male: 60 and 61 years/Margin of error","ACS Demographics/Population by age range/Male: 60 and 61 years/Percentage","ACS Demographics/Population by age range/Male: 62 to 64 years/Value","ACS Demographics/Population by age range/Male: 62 to 64 years/Margin of error","ACS Demographics/Population by age range/Male: 62 to 64 years/Percentage","ACS Demographics/Population by age range/Male: 65 and 66 years/Value","ACS Demographics/Population by age range/Male: 65 and 66 years/Margin of error","ACS Demographics/Population by age range/Male: 65 and 66 years/Percentage","ACS Demographics/Population by age range/Male: 67 to 69 years/Value","ACS Demographics/Population by age range/Male: 67 to 69 years/Margin of error","ACS Demographics/Population by age range/Male: 67 to 69 years/Percentage","ACS Demographics/Population by age range/Male: 70 to 74 years/Value","ACS Demographics/Population by age range/Male: 70 to 74 years/Margin of error","ACS Demographics/Population by age range/Male: 70 to 74 years/Percentage","ACS Demographics/Population by age range/Male: 75 to 79 years/Value","ACS Demographics/Population by age range/Male: 75 to 79 years/Margin of error","ACS Demographics/Population by age range/Male: 75 to 79 years/Percentage","ACS Demographics/Population by age range/Male: 80 to 84 years/Value","ACS Demographics/Population by age range/Male: 80 to 84 years/Margin of error","ACS Demographics/Population by age range/Male: 80 to 84 years/Percentage","ACS Demographics/Population by age range/Male: 85 years and over/Value","ACS Demographics/Population by age range/Male: 85 years and over/Margin of error","ACS Demographics/Population by age range/Male: 85 years and over/Percentage","ACS Demographics/Population by age range/Female/Value","ACS Demographics/Population by age range/Female/Margin of error","ACS Demographics/Population by age range/Female/Percentage","ACS Demographics/Population by age range/Female: Under 5 years/Value","ACS Demographics/Population by age range/Female: Under 5 years/Margin of error","ACS Demographics/Population by age range/Female: Under 5 years/Percentage","ACS Demographics/Population by age range/Female: 5 to 9 years/Value","ACS Demographics/Population by age range/Female: 5 to 9 years/Margin of error","ACS Demographics/Population by age range/Female: 5 to 9 years/Percentage","ACS Demographics/Population by age range/Female: 10 to 14 years/Value","ACS Demographics/Population by age range/Female: 10 to 14 years/Margin of error","ACS Demographics/Population by age range/Female: 10 to 14 years/Percentage","ACS Demographics/Population by age range/Female: 15 to 17 years/Value","ACS Demographics/Population by age range/Female: 15 to 17 years/Margin of error","ACS Demographics/Population by age range/Female: 15 to 17 years/Percentage","ACS Demographics/Population by age range/Female: 18 and 19 years/Value","ACS Demographics/Population by age range/Female: 18 and 19 years/Margin of error","ACS Demographics/Population by age range/Female: 18 and 19 years/Percentage","ACS Demographics/Population by age range/Female: 20 years/Value","ACS Demographics/Population by age range/Female: 20 years/Margin of error","ACS Demographics/Population by age range/Female: 20 years/Percentage","ACS Demographics/Population by age range/Female: 21 years/Value","ACS Demographics/Population by age range/Female: 21 years/Margin of error","ACS Demographics/Population by age range/Female: 21 years/Percentage","ACS Demographics/Population by age range/Female: 22 to 24 years/Value","ACS Demographics/Population by age range/Female: 22 to 24 years/Margin of error","ACS Demographics/Population by age range/Female: 22 to 24 years/Percentage","ACS Demographics/Population by age range/Female: 25 to 29 years/Value","ACS Demographics/Population by age range/Female: 25 to 29 years/Margin of error","ACS Demographics/Population by age range/Female: 25 to 29 years/Percentage","ACS Demographics/Population by age range/Female: 30 to 34 years/Value","ACS Demographics/Population by age range/Female: 30 to 34 years/Margin of error","ACS Demographics/Population by age range/Female: 30 to 34 years/Percentage","ACS Demographics/Population by age range/Female: 35 to 39 years/Value","ACS Demographics/Population by age range/Female: 35 to 39 years/Margin of error","ACS Demographics/Population by age range/Female: 35 to 39 years/Percentage","ACS Demographics/Population by age range/Female: 40 to 44 years/Value","ACS Demographics/Population by age range/Female: 40 to 44 years/Margin of error","ACS Demographics/Population by age range/Female: 40 to 44 years/Percentage","ACS Demographics/Population by age range/Female: 45 to 49 years/Value","ACS Demographics/Population by age range/Female: 45 to 49 years/Margin of error","ACS Demographics/Population by age range/Female: 45 to 49 years/Percentage","ACS Demographics/Population by age range/Female: 50 to 54 years/Value","ACS Demographics/Population by age range/Female: 50 to 54 years/Margin of error","ACS Demographics/Population by age range/Female: 50 to 54 years/Percentage","ACS Demographics/Population by age range/Female: 55 to 59 years/Value","ACS Demographics/Population by age range/Female: 55 to 59 years/Margin of error","ACS Demographics/Population by age range/Female: 55 to 59 years/Percentage","ACS Demographics/Population by age range/Female: 60 and 61 years/Value","ACS Demographics/Population by age range/Female: 60 and 61 years/Margin of error","ACS Demographics/Population by age range/Female: 60 and 61 years/Percentage","ACS Demographics/Population by age range/Female: 62 to 64 years/Value","ACS Demographics/Population by age range/Female: 62 to 64 years/Margin of error","ACS Demographics/Population by age range/Female: 62 to 64 years/Percentage","ACS Demographics/Population by age range/Female: 65 and 66 years/Value","ACS Demographics/Population by age range/Female: 65 and 66 years/Margin of error","ACS Demographics/Population by age range/Female: 65 and 66 years/Percentage","ACS Demographics/Population by age range/Female: 67 to 69 years/Value","ACS Demographics/Population by age range/Female: 67 to 69 years/Margin of error","ACS Demographics/Population by age range/Female: 67 to 69 years/Percentage","ACS Demographics/Population by age range/Female: 70 to 74 years/Value","ACS Demographics/Population by age range/Female: 70 to 74 years/Margin of error","ACS Demographics/Population by age range/Female: 70 to 74 years/Percentage","ACS Demographics/Population by age range/Female: 75 to 79 years/Value","ACS Demographics/Population by age range/Female: 75 to 79 years/Margin of error","ACS Demographics/Population by age range/Female: 75 to 79 years/Percentage","ACS Demographics/Population by age range/Female: 80 to 84 years/Value","ACS Demographics/Population by age range/Female: 80 to 84 years/Margin of error","ACS Demographics/Population by age range/Female: 80 to 84 years/Percentage","ACS Demographics/Population by age range/Female: 85 years and over/Value","ACS Demographics/Population by age range/Female: 85 years and over/Margin of error","ACS Demographics/Population by age range/Female: 85 years and over/Percentage","ACS Demographics/Sex/Total/Value","ACS Demographics/Sex/Total/Margin of error","ACS Demographics/Sex/Male/Value","ACS Demographics/Sex/Male/Margin of error","ACS Demographics/Sex/Male/Percentage","ACS Demographics/Sex/Female/Value","ACS Demographics/Sex/Female/Margin of error","ACS Demographics/Sex/Female/Percentage","ACS Demographics/Race and ethnicity/Total/Value","ACS Demographics/Race and ethnicity/Total/Margin of error","ACS Demographics/Race and ethnicity/Not Hispanic or Latino/Value","ACS Demographics/Race and ethnicity/Not Hispanic or Latino/Margin of error","ACS Demographics/Race and ethnicity/Not Hispanic or Latino/Percentage","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: White alone/Value","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: White alone/Margin of error","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: White alone/Percentage","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Black or African American alone/Value","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Black or African American alone/Margin of error","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Black or African American alone/Percentage","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: American Indian and Alaska Native alone/Value","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: American Indian and Alaska Native alone/Margin of error","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: American Indian and Alaska Native alone/Percentage","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Asian alone/Value","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Asian alone/Margin of error","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Asian alone/Percentage","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone/Value","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone/Margin of error","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone/Percentage","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Some other race alone/Value","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Some other race alone/Margin of error","ACS Demographics/Race and ethnicity/Not Hispanic or Latino: Some other race alone/Percentage","ACS Demographics/Race and ethnicity/Two or more races/Value","ACS Demographics/Race and ethnicity/Two or more races/Margin of error","ACS Demographics/Race and ethnicity/Two or more races/Percentage","ACS Demographics/Race and ethnicity/Two or more races: Two races including Some other race/Value","ACS Demographics/Race and ethnicity/Two or more races: Two races including Some other race/Margin of error","ACS Demographics/Race and ethnicity/Two or more races: Two races including Some other race/Percentage","ACS Demographics/Race and ethnicity/Two or more races: Two races excluding Some other race, and three or more races/Value","ACS Demographics/Race and ethnicity/Two or more races: Two races excluding Some other race, and three or more races/Margin of error","ACS Demographics/Race and ethnicity/Two or more races: Two races excluding Some other race, and three or more races/Percentage","ACS Demographics/Race and ethnicity/Hispanic or Latino/Value","ACS Demographics/Race and ethnicity/Hispanic or Latino/Margin of error","ACS Demographics/Race and ethnicity/Hispanic or Latino/Percentage","ACS Demographics/Race and ethnicity/Hispanic or Latino: White alone/Value","ACS Demographics/Race and ethnicity/Hispanic or Latino: White alone/Margin of error","ACS Demographics/Race and ethnicity/Hispanic or Latino: White alone/Percentage","ACS Demographics/Race and ethnicity/Hispanic or Latino: Black or African American alone/Value","ACS Demographics/Race and ethnicity/Hispanic or Latino: Black or African American alone/Margin of error","ACS Demographics/Race and ethnicity/Hispanic or Latino: Black or African American alone/Percentage","ACS Demographics/Race and ethnicity/Hispanic or Latino: American Indian and Alaska Native alone/Value","ACS Demographics/Race and ethnicity/Hispanic or Latino: American Indian and Alaska Native alone/Margin of error","ACS Demographics/Race and ethnicity/Hispanic or Latino: American Indian and Alaska Native alone/Percentage","ACS Demographics/Race and ethnicity/Hispanic or Latino: Asian alone/Value","ACS Demographics/Race and ethnicity/Hispanic or Latino: Asian alone/Margin of error","ACS Demographics/Race and ethnicity/Hispanic or Latino: Asian alone/Percentage","ACS Demographics/Race and ethnicity/Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone/Value","ACS Demographics/Race and ethnicity/Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone/Margin of error","ACS Demographics/Race and ethnicity/Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone/Percentage","ACS Demographics/Race and ethnicity/Hispanic or Latino: Some other race alone/Value","ACS Demographics/Race and ethnicity/Hispanic or Latino: Some other race alone/Margin of error","ACS Demographics/Race and ethnicity/Hispanic or Latino: Some other race alone/Percentage","ACS Economics/Number of households/Total/Value","ACS Economics/Number of households/Total/Margin of error","ACS Economics/Median household income/Total/Value","ACS Economics/Median household income/Total/Margin of error","ACS Economics/Household income/Less than $10,000/Value","ACS Economics/Household income/Less than $10,000/Margin of error","ACS Economics/Household income/Less than $10,000/Percentage","ACS Economics/Household income/$10,000 to $14,999/Value","ACS Economics/Household income/$10,000 to $14,999/Margin of error","ACS Economics/Household income/$10,000 to $14,999/Percentage","ACS Economics/Household income/$15,000 to $19,999/Value","ACS Economics/Household income/$15,000 to $19,999/Margin of error","ACS Economics/Household income/$15,000 to $19,999/Percentage","ACS Economics/Household income/$20,000 to $24,999/Value","ACS Economics/Household income/$20,000 to $24,999/Margin of error","ACS Economics/Household income/$20,000 to $24,999/Percentage","ACS Economics/Household income/$25,000 to $29,999/Value","ACS Economics/Household income/$25,000 to $29,999/Margin of error","ACS Economics/Household income/$25,000 to $29,999/Percentage","ACS Economics/Household income/$30,000 to $34,999/Value","ACS Economics/Household income/$30,000 to $34,999/Margin of error","ACS Economics/Household income/$30,000 to $34,999/Percentage","ACS Economics/Household income/$35,000 to $39,999/Value","ACS Economics/Household income/$35,000 to $39,999/Margin of error","ACS Economics/Household income/$35,000 to $39,999/Percentage","ACS Economics/Household income/$40,000 to $44,999/Value","ACS Economics/Household income/$40,000 to $44,999/Margin of error","ACS Economics/Household income/$40,000 to $44,999/Percentage","ACS Economics/Household income/$45,000 to $49,999/Value","ACS Economics/Household income/$45,000 to $49,999/Margin of error","ACS Economics/Household income/$45,000 to $49,999/Percentage","ACS Economics/Household income/$50,000 to $59,999/Value","ACS Economics/Household income/$50,000 to $59,999/Margin of error","ACS Economics/Household income/$50,000 to $59,999/Percentage","ACS Economics/Household income/$60,000 to $74,999/Value","ACS Economics/Household income/$60,000 to $74,999/Margin of error","ACS Economics/Household income/$60,000 to $74,999/Percentage","ACS Economics/Household income/$75,000 to $99,999/Value","ACS Economics/Household income/$75,000 to $99,999/Margin of error","ACS Economics/Household income/$75,000 to $99,999/Percentage","ACS Economics/Household income/$100,000 to $124,999/Value","ACS Economics/Household income/$100,000 to $124,999/Margin of error","ACS Economics/Household income/$100,000 to $124,999/Percentage","ACS Economics/Household income/$125,000 to $149,999/Value","ACS Economics/Household income/$125,000 to $149,999/Margin of error","ACS Economics/Household income/$125,000 to $149,999/Percentage","ACS Economics/Household income/$150,000 to $199,999/Value","ACS Economics/Household income/$150,000 to $199,999/Margin of error","ACS Economics/Household income/$150,000 to $199,999/Percentage","ACS Economics/Household income/$200,000 or more/Value","ACS Economics/Household income/$200,000 or more/Margin of error","ACS Economics/Household income/$200,000 or more/Percentage"
1,2019-03-27,"Cliff Creek Crossing Dr",Dallas,NA,Texas,0,1,N/A,Dallas,32.653613,-96.871548,1,street_center,,"Cliff Creek Crossing Dr",Dallas,TX,"Dallas County",75237,US,"TIGER/Line® dataset from the US Census Bureau",2015,48,48113,4819000,010902,3021,3,481130109023021,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124,25.6,2,28.6,12,25.5,1.1,3146,689,1239,274,0.394,235,150,0.19,210,129,0.169,0,13,0,0,13,0,35,57,0.028,0,13,0,24,39,0.019,96,105,0.077,34,54,0.027,74,82,0.06,93,84,0.075,0,13,0,68,79,0.055,149,101,0.12,31,49,0.025,134,96,0.108,36,40,0.029,20,32,0.016,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,1907,524,0.606,226,165,0.119,201,143,0.105,62,72,0.033,69,77,0.036,0,13,0,54,76,0.028,0,13,0,254,170,0.133,351,171,0.184,158,108,0.083,87,79,0.046,32,52,0.017,107,77,0.056,53,61,0.028,98,98,0.051,36,42,0.019,0,13,0,39,54,0.02,0,13,0,0,13,0,0,13,0,59,85,0.031,21,34,0.011,3146,689,1239,274,0.394,1907,524,0.606,3146,689,3012,670,0.957,14,22,0.005,2968,666,0.985,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,134,114,0.043,27,44,0.201,107,129,0.799,0,13,0,0,13,0,0,13,0,0,13,0,1444,200,16029,3705,451,151,0.312,222,111,0.154,222,136,0.154,116,89,0.08,116,92,0.08,34,27,0.024,131,101,0.091,50,62,0.035,34,54,0.024,39,54,0.027,29,45,0.02,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0
2,2019-03-22,"2800 Katy Hockley Cut Off Rd",Katy,NA,Texas,0,1,N/A,Katy,29.813781,-95.808131,1,rooftop,2800,"Katy Hockley Cut Off Rd",Katy,TX,"Harris County",77493,US,"Greater Houston",2015,48,48201,4838476,542900,2012,2,482015429002012,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288,,,30.4,2.5,30.4,4,30.4,3.2,8516,1325,4486,711,0.527,396,189,0.088,579,296,0.129,178,132,0.04,329,200,0.073,92,111,0.021,24,38,0.005,134,95,0.03,26,41,0.006,440,163,0.098,505,223,0.113,391,180,0.087,176,131,0.039,234,188,0.052,540,275,0.12,40,49,0.009,245,147,0.055,22,35,0.005,38,45,0.008,69,60,0.015,0,19,0,28,46,0.006,0,19,0,0,19,0,4030,695,0.473,44,47,0.011,376,226,0.093,512,236,0.127,224,147,0.056,68,74,0.017,131,125,0.033,81,129,0.02,58,92,0.014,496,292,0.123,436,212,0.108,402,165,0.1,134,104,0.033,232,207,0.058,462,249,0.115,181,106,0.045,20,40,0.005,68,62,0.017,21,27,0.005,47,52,0.012,12,20,0.003,25,42,0.006,0,19,0,0,19,0,8516,1325,4486,711,0.527,4030,695,0.473,8516,1325,4570,987,0.537,2785,781,0.609,1089,522,0.238,0,19,0,416,202,0.091,0,19,0,247,397,0.054,584,554,0.069,299,451,0.512,285,356,0.488,3946,1153,0.463,2247,881,0.569,0,19,0,336,518,0.085,0,19,0,0,19,0,779,646,0.197,2471,309,87804,29465,18,29,0.007,60,70,0.024,25,39,0.01,52,83,0.021,0,19,0,104,104,0.042,155,127,0.063,20,32,0.008,19,33,0.008,229,164,0.093,445,244,0.18,234,112,0.095,331,210,0.134,434,259,0.176,198,139,0.08,147,91,0.059
3,2019-03-18,"25000 block of Elmley Place",Spring,NA,Texas,1,0,N/A,Spring,30.062169,-95.383966,0.33,place,,,Spring,TX,"Harris County",77373,US,"TIGER/Line® dataset from the US Census Bureau",2015,48,48201,4869596,241101,1013,1,482012411011013,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-03-13,"12929 Northwest Fwy",Houston,NA,Texas,1,0,N/A,Houston,29.844012,-95.499072,1,rooftop,12929,"Northwest Fwy",Houston,TX,"Harris County",77040,US,"Greater Houston",2015,48,48201,4835000,521700,1017,1,482015217001017,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288,,,34,3.9,35.1,13.6,31.3,10.5,1222,431,687,230,0.562,12,23,0.017,72,83,0.105,3,17,0.004,0,13,0,24,39,0.035,0,13,0,0,13,0,42,60,0.061,70,80,0.102,118,117,0.172,23,37,0.033,77,90,0.112,112,91,0.163,19,32,0.028,97,65,0.141,0,13,0,18,29,0.026,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,535,261,0.438,52,84,0.097,44,71,0.082,4,16,0.007,51,79,0.095,0,13,0,0,13,0,0,13,0,84,89,0.157,21,33,0.039,101,98,0.189,21,33,0.039,17,27,0.032,62,57,0.116,40,48,0.075,38,42,0.071,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,1222,431,687,230,0.562,535,261,0.438,1222,431,487,212,0.399,171,103,0.351,316,199,0.649,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,735,420,0.601,690,419,0.939,0,13,0,0,13,0,0,13,0,0,13,0,45,72,0.061,666,174,30278,13384,0,13,0,19,30,0.029,86,67,0.129,194,133,0.291,29,39,0.044,45,54,0.068,172,131,0.258,0,13,0,44,49,0.066,4,16,0.006,36,42,0.054,17,27,0.026,0,13,0,0,13,0,20,33,0.03,0,13,0
5,2019-02-22,"1314 Clinton Ave","Fort Worth",NA,Texas,0,1,N/A,"Fort Worth",32.776227,-97.348206,1,rooftop,1314,"Clinton Ave","Fort Worth",TX,"Tarrant County",76164,US,"Tarrant County",2015,48,48439,4827000,100900,2052,2,484391009002052,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Fort Worth-Arlington, TX",23104,32.1,5.2,27.4,7.6,37.4,13.4,1476,289,828,213,0.561,88,72,0.106,22,27,0.027,34,37,0.041,64,54,0.077,41,35,0.05,30,37,0.036,28,37,0.034,63,46,0.076,60,81,0.072,94,52,0.114,16,24,0.019,46,44,0.056,59,38,0.071,87,53,0.105,39,34,0.047,11,12,0.013,6,8,0.007,14,12,0.017,0,13,0,0,13,0,11,13,0.013,0,13,0,15,25,0.018,648,133,0.439,39,38,0.06,58,38,0.09,12,13,0.019,14,21,0.022,43,41,0.066,27,30,0.042,19,24,0.029,35,33,0.054,31,34,0.048,33,30,0.051,19,21,0.029,53,40,0.082,66,49,0.102,37,40,0.057,48,35,0.074,16,26,0.025,14,15,0.022,0,13,0,14,13,0.022,34,21,0.052,11,12,0.017,15,13,0.023,10,11,0.015,1476,289,828,213,0.561,648,133,0.439,1476,289,47,42,0.032,47,42,1,0,13,0,0,13,0,0,13,0,0,13,0,0,13,0,126,201,0.085,0,13,0,126,201,1,1429,287,0.968,1041,249,0.728,0,13,0,0,13,0,0,13,0,0,13,0,262,172,0.183,442,61,34306,11029,38,27,0.086,37,30,0.084,22,27,0.05,27,29,0.061,33,32,0.075,74,47,0.167,6,8,0.014,21,19,0.048,41,38,0.093,43,40,0.097,23,30,0.052,61,42,0.138,0,13,0,0,13,0,16,25,0.036,0,13,0
6,2019-02-11,"Apple Valley Dr","San Antonio",NA,Texas,0,1,N/A,"San Antonio",29.360011,-98.62198,1,street_center,,"Apple Valley Dr","San Antonio",TX,"Bexar County",78242,US,"TIGER/Line® dataset from the US Census Bureau",2015,48,48029,4865000,161503,1015,1,480291615031015,"San Antonio-New Braunfels, TX",41700,metropolitan,,,,,30.1,2.9,28.5,3.4,31.5,7.6,2248,468,1049,214,0.467,108,97,0.103,107,83,0.102,101,89,0.096,72,54,0.069,25,27,0.024,0,13,0,8,14,0.008,49,52,0.047,107,68,0.102,56,48,0.053,53,41,0.051,73,58,0.07,58,38,0.055,59,54,0.056,42,39,0.04,22,23,0.021,6,11,0.006,0,13,0,23,25,0.022,11,16,0.01,43,31,0.041,17,19,0.016,9,15,0.009,1199,292,0.533,118,85,0.098,14,18,0.012,123,78,0.103,33,30,0.028,40,46,0.033,22,29,0.018,37,46,0.031,58,43,0.048,98,63,0.082,87,76,0.073,102,57,0.085,91,63,0.076,82,59,0.068,54,59,0.045,69,51,0.058,7,10,0.006,31,35,0.026,20,22,0.017,39,23,0.033,35,25,0.029,22,21,0.018,17,19,0.014,0,13,0,2248,468,1049,214,0.467,1199,292,0.533,2248,468,498,151,0.222,277,99,0.556,178,113,0.357,0,13,0,9,14,0.018,0,13,0,0,13,0,53,63,0.024,32,54,0.604,21,33,0.396,1750,445,0.778,1517,445,0.867,0,13,0,0,13,0,0,13,0,0,13,0,180,166,0.103,608,94,42643,9568,50,54,0.082,12,17,0.02,40,28,0.066,83,61,0.137,33,38,0.054,49,41,0.081,15,23,0.025,55,43,0.09,16,20,0.026,68,38,0.112,34,32,0.056,62,38,0.102,34,28,0.056,32,32,0.053,25,33,0.041,0,13,0
7,2019-01-27,"Kimberly Glen Ln and Postwood Glen Ln",Spring,NA,Texas,1,0,N/A,Spring,30.049115,-95.350667,0.91,intersection,,"Kimberly Glen Ln",Spring,TX,"Harris County",77373,US,"TIGER/Line® dataset from the US Census Bureau",2015,48,48201,4869596,241102,2003,2,482012411022003,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
